PubChemCID,M_Na_pred,Monoiso_Mass
79336,0.5412149078496663,209.068808
7455,0.5225741425414806,150.06808
178096,0.19372281228524013,122.084398
14896,0.2414729494964316,136.125201
107166,0.4997276376040323,236.214016
269722,0.44817380642313703,192.126263
16993,0.5835447237637591,156.151415
99563,0.389298437437346,222.198365
7997,0.773858897503328,102.06808
17429,0.26541330861172474,113.084064
20524,0.860317950605712,118.09938
6975,0.2674892886348461,171.008706
81412,0.38610021793565297,179.094629
12370,0.2887264644416092,110.10955
31344,0.7711384143069674,104.08373
6271,0.09110503947299609,150.06808
7447,0.20922515174645184,168.053492
24250,0.10458753026966483,144.162649
8128,0.3093266699523669,108.068748
89440,0.1322914569368958,258.198365
31244,0.38222200430330955,136.052429
69133,0.23624911761617387,150.06808
12138,0.41205950503702354,212.131349
81530,0.3743972721938649,125.047678
101977,0.67754490955005,156.151415
25068,0.7366136446699095,242.22458
7577,0.3506418281730467,198.115698
31225,0.8712167139275734,178.09938
15684,0.36653010904260275,175.97957
7061,0.15071843479184532,149.120449
92259,0.5256704166680888,203.131014
12724,0.7507262870215995,84.0939
102972,0.28623498744370846,206.167065
997,0.7704575187200096,164.047344
11345,0.3665765256621627,162.140851
61386,0.7584019502887326,270.25588
17595,0.3422244210495058,113.084064
7120,0.23020130218543197,164.131349
11966,0.5158790895166188,194.094294
37906,0.01998442186036198,235.157229
91538,0.795544130500026,114.06808
114570,0.4445121287919908,152.120115
17808,0.5921726427721467,192.089878
7302,0.40237041637773496,86.036779
6548,0.3425822285824853,158.167065
184900,0.18218458690084197,212.068473
17756,0.6407608267794757,104.08373
7436,0.0756910670250045,181.073893
135290,0.6558671260650161,252.089878
8717,0.14836210273963812,135.104799
110655,0.9113465510709617,192.11503
26181,0.40765659447616964,167.058243
7991,0.4984521838573672,102.06808
650,0.7751643669090155,86.036779
15118,0.1584067615351561,134.073165
8132,0.12066973415249993,117.115364
8257,0.5395683271334858,86.073165
69311,0.7305580345523086,190.156895
21768,0.5454078271863747,149.120449
904,0.7658310963839475,135.068414
7439,0.2704497352279507,150.104465
102779,0.6861096752717802,190.135765
8092,0.5697397354882978,154.09938
261491,0.0825774348669981,152.120115
10817,0.5382480354930274,136.088815
440266,0.492540139036303,153.078979
11684,0.6193698972830279,116.08373
3314,0.22816777907706964,164.08373
8080,0.4912188197750347,84.057515
21210,0.7981298839746659,132.11503
136843,0.4639186918583862,167.094629
8175,0.24631644076701664,156.151415
69144,0.29841612168959775,148.088815
32485,0.43428489620686156,135.104799
79140,0.9262604266186693,174.089209
109214,0.4312812230729231,284.27153
10387,0.7442256374338598,170.013457
7713,0.435477250641926,214.09938
8078,0.16816027101581876,84.0939
23087,0.4461497504276722,153.078979
110444,0.6643456592619291,298.28718
86563,0.24470096391608073,206.167065
8186,0.24631644076701664,170.167065
2537,0.0825774348669981,152.120115
77039,0.5798389055477634,195.125929
30916,0.7147742885324068,396.396731
385,0.2988054370709857,160.073559
8892,0.38063194280010837,116.08373
91340,0.642621873524519,206.13068
15278,0.14301251447815866,164.08373
74918,0.5642813219649221,214.156895
17516,0.7928616929149708,207.125929
6937,0.27777961319585576,164.120115
68371,0.1847920452649645,179.094629
3606,0.32318564202746924,270.16198
6569,0.4735541109718584,72.057515
7592,0.8211680530813266,177.078979
78905,0.3060856764404687,201.045964
8908,0.7513091504686381,144.11503
3342,0.736599883069834,242.094294
92733,0.7993371759176185,150.06808
75103,0.7695025770655007,90.06808
10024,0.7416883397430144,104.08373
7914,0.6420836545034226,102.104465
92839,0.3498765017978416,152.08373
108415,0.1293786765360665,166.135765
7469,0.08003288268162978,136.052429
10365,0.01666625685174128,167.021858
67296,0.29431747424544863,220.182715
98370,0.2626779659228675,175.063329
21439,0.16619770760070207,123.068414
12813,0.471041468406894,170.13068
62118,0.815462823674563,118.09938
6978,0.2636416936920989,152.058578
8408,0.2784269311691787,223.030314
8906,0.7664274823957109,254.22458
7378,0.23342207498177556,162.140851
7251,0.14293073157536307,141.034527
6643,0.27231084124946386,164.120115
31265,0.6805194016408804,144.11503
79260,0.42097740721338683,173.120449
61017,0.23751551198210538,129.15175
3485,0.7481816387027714,100.052429
66327,0.4776457470520224,197.120449
6570,0.50557274994832,70.041865
4075,0.5527712464755994,153.042593
7518,0.08002344942547912,109.052764
8857,0.773858897503328,88.052429
6054,0.6178747119588482,122.073165
245510,0.3213871260716763,270.16198
70744,0.2691546657467976,142.09938
7947,0.2240883119606163,120.0939
7657,0.38627271854760625,198.104465
8298,0.662361491993341,142.135765
35459,0.3329760002529294,162.06808
2482,0.7956576675469662,193.110279
78250,0.4914894557260092,162.042927
382975,0.4991246708840489,242.094294
62334,0.7128977685763688,198.16198
15291,0.2460752486376877,151.063329
8179,0.6897260511390385,162.125594
18392,0.45313558277657684,130.062994
6790,0.2784269311691787,223.030314
7121,0.8866626930365161,182.057909
8046,0.8601662216543411,314.24571
11335,0.1850328662808481,122.073165
12860,0.25750964478733196,204.187801
222593,0.40346402492289,200.17763
20083,0.6154111418041384,130.135765
7818,0.17429629226405452,114.115698
65512,0.6967030920149976,195.053158
11262,0.49770557514188823,100.088815
76194,0.26117224534269945,117.115364
322,0.19268348488913367,164.047344
124844,0.3293700251823848,207.125929
31245,0.6814851498173047,100.088815
66755,0.18685896380742525,138.06808
80922,0.2804413462223183,182.094294
11671,0.39724584530686124,104.047344
326,0.34181699050346726,148.088815
225683,0.11009648519227666,196.088815
24685,0.7928672133070656,179.094629
107065,0.1261058574387659,246.198365
26881,0.29934770732101,228.078644
8072,0.1388836493823502,89.084064
62902,0.8139986822134329,144.11503
7259,0.24191182410080914,121.089149
5590,0.5922494508166929,250.19328
82227,0.22109104997229023,136.125201
8883,0.579057033860912,142.09938
84786,0.652142908920127,194.069142
17587,0.41922123115322824,99.068414
111509,0.9100882574686416,88.052429
6913,0.2986529341378734,135.104799
114129,0.8472347384065577,142.09938
6410,0.6428301873539214,90.06808
6651,0.46031926510750887,172.14633
8909,0.5344674596023972,130.135765
69146,0.20485093997764423,212.08373
4538,0.4288124027940923,153.078979
289239,0.218365552380398,175.099714
7354,0.6856196213128858,142.09938
18198,0.8660127191054164,114.06808
12329,0.6935401424707298,174.089209
106674,0.7012048210504087,236.214016
7972,0.15570554367546077,101.084064
6561,0.5608416858705308,72.057515
8452,0.2747776351025971,84.057515
10586,0.2266657814137729,222.198365
8148,0.19194860910557487,129.15175
98357,0.22898770091325638,180.078644
10364,0.19479680107304576,150.104465
70164,0.5747973902467456,212.068473
18827,0.818145473706659,128.120115
91665,0.8961586169371357,173.084064
103213,0.3574526121507018,206.167065
76310,0.1390542692199893,133.089149
25919,0.5850757980082208,125.047678
8146,0.6535899454696227,134.094294
22720,0.165534277340594,103.099714
7715,0.3865423492312913,182.094294
75153,0.5696039902913421,162.06808
89555,0.11784462825103426,152.120115
79098,0.8047180540293192,132.078644
7147,0.5449045902515273,136.088815
8421,0.6578699676612922,181.110279
13006,0.3051655563867417,112.052429
123091,0.405975330500515,270.089209
295950,0.25882858683961807,214.09938
11418,0.6336643025528823,114.104465
114530,0.6933415452573615,156.151415
225533,0.9128464740699107,211.099714
60989,0.5378947708159022,194.13068
12375,0.6689080341833783,118.09938
22174,0.054041231344836516,137.084064
17004,0.2384837917355989,164.120115
12198,0.8715453748651572,160.073559
25550,0.6935538552309364,193.110279
15286,0.7617464949284615,118.09938
125558,0.4085152766915858,177.078979
11357,0.29073600784413556,121.089149
7757,0.8989823917590924,116.047344
14106,0.20353249301675413,172.073559
10989,0.5981495741059809,158.167065
7288,0.4329510866248596,86.073165
7171,0.28623498744370846,164.120115
13563,0.13379168349643622,101.120449
68147,0.2711797218141161,127.099714
8060,0.14632343676081205,87.104799
13512,0.5075624013837174,82.07825
78860,0.8197554105694251,146.094294
6510,0.8539066980377235,134.094294
22325,0.23549169864381136,136.125201
12007,0.14293073157536307,141.034527
6749,0.28024731544017967,160.052429
21576,0.5963838504065431,207.089543
162070,0.6899732789748761,142.09938
7198,0.4858391145588516,200.104859
19089,0.5745015376195679,136.088815
7475,0.21800345903092055,138.042927
8363,0.5954813088248988,228.078644
11783,0.3681526606501915,152.058578
7284,0.6247606814264736,86.073165
77501,0.8295295260593453,142.09938
6549,0.7929090964962695,154.135765
13033,0.35038436191914046,132.0939
10953,0.6024479403852921,100.052429
7463,0.29824568063990275,134.10955
332,0.21809138422392574,150.06808
11317,0.21198146679695937,156.0939
170507,0.5561499338455022,166.135765
7409,0.5449045902515273,122.073165
76980,0.32737638602153696,129.078979
6495,0.6852704422824002,104.08373
2969,0.21810161289217822,172.14633
11504,0.29073600784413556,121.089149
171789,0.7432019761658524,200.104859
92809,0.7928178468667998,278.22458
8351,0.21600669493545444,173.120449
89734,0.9073638807240924,160.073559
74904,0.35810015278170576,166.09938
81134,0.7780108594359257,197.032422
8194,0.24631644076701664,184.182715
107330,0.38030737212814564,168.151415
101709,0.08550351926674926,167.094629
17049,0.8096125298318473,130.09938
7915,0.8623166651197047,102.06808
3677,0.2574991073639048,163.1361
170728,0.5643105251791967,212.131349
36081,0.7457999162853103,198.16198
11813,0.39915185122522323,182.032757
119800,0.680069345264826,182.13068
12643,0.8459889720287176,221.141579
196,0.38709929512876956,146.057909
61023,0.6368334146080178,160.109944
85689,0.10362461817927371,154.062994
92292,0.0975776552536951,206.167065
31721,0.42929270035892325,165.115364
7675,0.0505619128504633,123.068414
118201,0.7751971687523195,194.13068
87974,0.7885947539190824,146.094294
220875,0.7828467509568735,189.042593
25914,0.20803160004864252,101.120449
31263,0.7058345057994427,130.062994
3638,0.5581691176490247,207.089543
13246,0.11841181223434694,182.167065
16966,0.32174861779490393,212.094963
20590,0.44888806128521225,152.120115
14322,0.7286561459193049,165.078979
12837,0.24516571083074323,188.120115
7792,0.6032013281974407,158.167065
8215,0.3038951681968969,340.334131
3712,0.052133238528494275,147.068414
7910,0.8106356706372692,102.104465
69389,0.6919470232009864,72.057515
10908,0.6809796967536441,116.08373
5906,0.3374866391771927,167.094629
7700,0.5179701068990039,264.20893
31219,0.8137854082028538,164.08373
8878,0.8226017982070198,170.13068
61527,0.2109307038238494,138.06808
70355,0.4273302137501545,204.11503
104896,0.8040261837092907,142.09938
102805,0.6422305588168256,220.182715
7517,0.04051501613085706,113.084064
11463,0.33205785251964137,136.125201
313030,0.6533337161353893,390.27701
111009,0.6157185235221783,140.047344
90514,0.3045505607581759,165.078979
76322,0.19798027314130073,126.104465
95682,0.13449398277012947,178.062994
94310,0.8308487371581452,234.16198
773,0.733098376539588,155.069477
17491,0.757525456869421,185.024356
7986,0.813505023606753,314.24571
125,0.5339272618432009,124.052429
109101,0.8637958814472108,220.14633
24509,0.7708577454923314,104.08373
11364,0.7696500522785905,149.084064
8038,0.7706611635947149,116.08373
11157,0.2852102160351142,122.084398
6944,0.2674892886348461,137.047678
219105,0.28923841749325807,151.099714
13007,0.18367895495947628,113.120449
11568,0.1957356847801479,109.052764
12124,0.35904334166786867,151.063329
7211,0.879510054044222,146.13068
16249,0.8741152444677828,144.042259
69150,0.09847938362026354,214.062994
7868,0.7542146707155954,112.125201
62308,0.8346464038134269,160.109944
2972,0.10035311909232712,139.063329
8139,0.4521610358038466,214.19328
31266,0.833747940698992,156.11503
92629,0.7478760002767764,132.11503
106673,0.7012048210504087,236.214016
7406,0.29824568063990275,120.0939
14489,0.7805059592437971,128.08373
6544,0.26892400021327934,138.104465
11327,0.21198146679695937,156.0939
7154,0.8335920827109219,191.094629
7870,0.9244721040350472,118.09938
71872,0.14554601579093873,177.115364
60995,0.750032504478345,166.09938
8300,0.49163827600149346,72.057515
81881,0.3326546348254529,162.140851
31253,0.7070597786655399,136.125201
7819,0.5462352170489756,128.08373
94568,0.7573041084995767,184.14633
11173,0.5684273101806956,86.073165
7935,0.23981556836682547,108.068748
87688,0.8989550754004376,118.062994
7255,0.14293073157536307,141.034527
8946,0.9181279527769648,146.13068
90766,0.3172579236412052,179.131014
7888,0.5993389873170888,172.14633
23548,0.5492768456307874,181.073893
123489,0.4817763627030068,199.099714
10696,0.09230648134663877,136.088815
7486,0.3665765256621627,162.140851
7470,0.28022536976326573,136.052429
8053,0.8673927123624349,117.078979
70818,0.09803673749874164,209.105193
62341,0.8265684492856504,164.08373
6641,0.5017621607435712,270.16198
7597,0.3406704502641084,214.062994
226965,0.3213871260716763,242.13068
7590,0.9306970564629637,164.08373
7719,0.09218084530916304,129.15175
89309,0.7880387307766831,312.302831
103005,0.6919133530661972,236.214016
7530,0.17870620618161803,122.073165
30233,0.6802181005098054,146.094294
2366,0.1514293805833028,136.100048
68313,0.18571293971076408,165.115364
1066,0.08119016152208647,167.021858
12769,0.11217153933131718,136.088815
11565,0.5273910393274559,107.073499
31374,0.5476025439009222,87.068414
70828,0.2269240194244262,222.16198
17563,0.616937258842075,179.094629
1732,0.15591032046071318,142.018543
7423,0.3044353322668567,138.042927
61099,0.9269577809359908,118.09938
8181,0.5715559794058003,270.25588
7476,0.1931577200696155,150.06808
87385,0.30386776482299815,127.099714
84764,0.7289905429729702,142.062994
8033,0.7173521234856433,146.13068
81116,0.49393719704612127,158.084398
17016,0.1551159505018227,136.088815
77547,0.8879932786116332,182.057909
15381,0.12249805355927379,127.099714
76382,0.9106613974732785,144.11503
709,0.322142167298587,194.057909
3651,0.2874009059679372,151.099714
127,0.47302504455526323,152.047344
13165,0.3784128630557383,116.047344
7563,0.23367124483281018,184.088815
11251,0.5714369631681252,86.073165
7635,0.7769318707705088,172.14633
8575,0.6623468946971207,222.089209
266405,0.9018765187899472,191.131014
275609,0.8623166651197047,150.044757
101604,0.7743909489787559,208.14633
2345,0.6963108678330128,212.08373
10407,0.7070597786655399,204.187801
30487,0.12198260774826053,191.131014
2214,0.1590708041680623,166.062994
134396,0.1296812773394952,167.094629
62412,0.427165410357522,99.068414
16925,0.5013954813520253,158.084398
7670,0.11326235290753006,121.089149
11972,0.1612576418123317,151.063329
76596,0.18758763751355523,208.109944
80020,0.41573814615655313,130.110613
5147,0.2644083643200432,137.047678
66912,0.5818665038822769,198.089209
7444,0.3681526606501915,152.058578
150901,0.14980205931809187,314.22458
78879,0.9119071493833572,128.08373
5897,0.7597311161576811,223.099714
7837,0.5509605710986202,142.062994
256208,0.4601114102696481,137.047678
12524,0.7542130717465819,86.036779
85851,0.40658158239239733,195.089543
89432,0.5208694337595775,204.187801
77628,0.2001038945447572,144.162649
264222,0.8112790417842167,165.078979
7497,0.13196925347389477,117.115364
7298,0.6076850659348572,86.073165
348094,0.2644083643200432,171.008706
70095,0.2654227112549956,314.24571
31264,0.7951373670570606,132.078644
7269,0.18304221220576866,134.10955
7459,0.20102272755171638,140.156501
16640,0.25400000784033394,164.08373
4754,0.5907525476051466,179.094629
8821,0.5554887396898615,100.052429
29096,0.6010202339911692,156.151415
66770,0.14293073157536307,141.034527
31278,0.7147742885324068,340.334131
85891,0.8486802780937426,125.047678
10853,0.7904926090592908,150.079313
836,0.21808795111192739,197.068808
165870,0.07460370679290695,214.062994
6987,0.13498272413943524,152.120115
232036,0.8961473756030919,192.11503
7253,0.2304201448276808,124.052429
18273,0.34609556647168527,120.0939
356,0.2733550641065434,114.140851
7043,0.24588651693797572,138.06808
7247,0.26486081894055535,120.0939
8042,0.8182771624085367,270.25588
66793,0.5868000040309592,168.053492
15349,0.81992971554262,178.062994
7798,0.675293363145687,158.094294
9238,0.17408543968411672,136.125201
98053,0.7517503248414038,117.078979
170460,0.8255494347853422,155.069477
7243,0.1533767651662361,108.068748
7381,0.14200822776532462,166.09938
6754,0.25396120266120037,173.084064
17818,0.30527002711924145,123.068414
6861,0.7437587121518227,185.084064
7248,0.22199481509444174,121.089149
66159,0.39927785851573366,242.094294
90865,0.11838539453049078,114.115698
34763,0.7346172679743314,226.19328
92013,0.5930793653057881,206.167065
14305,0.2256203191675541,148.088815
7613,0.5192931910252488,153.078979
